"character","breed","city_size","gender","surgery","age","weight","color","y","positive","negative","disease","behavior"
"(번호 2640) 사나움, 진정제, 생후 3개월추정,,","Mix","중소도시","암컷","아니오",1,3.5,"흰",0,0,-1,0,-1
"(번호 2639) 사나움, 생후 3개월추정,,","Mix","중소도시","암컷","아니오",1,3.2,"검",0,0,-1,0,-1
"(번호 2638) 사나움, 생후 3개월추정,,","Mix","중소도시","수컷","아니오",1,2.7,"검",0,0,-1,0,-1
"(번호 2634) 진정제, 임신추정,,","Mix","중소도시","암컷","아니오",2,19.3,"흰",0,0,-1,0,-1
"허약606,,","Toy","대도시","수컷","아니오",13,2,"흰",0,0,-1,1,-1
"똘똘하고,귀여움,,","Mix","중소도시","암컷","아니오",1,1.8,"갈",1,1,0,0,1
"사람을 잘 따르며, 대체적으로 건강함,,","Miscellaneous","소도시","암컷","아니오",2,7,"흰",0,1,0,0,1
"발발이믹스개이며뒤쪽양다리가 정상이아님,,","Mix","중소도시","암컷","아니오",3,9,"흰검",0,1,0,0,1
"생후5개월정도 뒤다리쪽이아파보임,,","Mix","중소도시","암컷","아니오",1,7,"흰",1,0,-1,1,-1
"생후5개월정도 온몸에피부병이걸려 털이많이빠져있음,,","Mix","중소도시","암컷","아니오",1,9,"갈",1,0,-1,1,-1
"생후5개월정도 온몸에피부병이걸려있음,,","Mix","중소도시","암컷","아니오",1,11,"갈",1,0,-1,1,-1
"생후5개월정도 피부병이온몸에걸려털이많이빠져잇음,,","Mix","중소도시","수컷","아니오",1,12,"갈",0,0,-1,1,-1
"생후50일정도 아주이쁘게생겼음,,","Miscellaneous","중소도시","수컷","아니오",1,2.5,"갈",1,1,0,0,1
"생후50일정도 아주이쁘게생겼음,,","Miscellaneous","중소도시","암컷","아니오",1,2.5,"흰",1,1,0,0,1
"생후50일정도 이쁘게생겼음,,","Miscellaneous","중소도시","수컷","아니오",1,2.5,"갈",1,1,0,0,1
"3개월추정. 아직은 무서운게 많은 애기에요. ,,","Mix","대도시","수컷","아니오",1,3,"갈",0,0,-1,0,-1
"2~3개월. 피부병, 다리다침. ,,","Mix","대도시","암컷","아니오",1,4,"흰",0,0,-1,1,-1
"목부위상처,,","Mix","소도시","수컷","아니오",2,13,"흰",0,0,-1,1,-1
"사나움,,","Mix","소도시","수컷","아니오",3,18,"흰",0,0,-1,0,-1
"사람을 매우잘따름,,","Non-Sporting","소도시","암컷","아니오",3,5,"갈",0,1,0,0,1
"사람을 경계한는 편이나 순하다.,,","Mix","소도시","수컷","아니오",2,10,"흰",0,1,-1,0,0
"양귀반접함. 눈물자국. 눈곱약간. 코검정. 사람따름. 얌전함, 꼬리단미 안됨. 털상태 양호.,,","Mix","중소도시","수컷","아니오",1,1.3,"흰갈",1,1,-1,0,0
"5-63, 칩없음, 야윈편,,","Working","중소도시","암컷","아니오",3,8,"흰검",1,0,-1,0,-1
"5-59, 칩없음, 귀여움,,","Mix","중소도시","암컷","아니오",1,4,"갈",1,1,0,0,1
"왼안구없음/실밥.코검정.배/등물린상처및출혈.사람좋아함.얌전함.식욕/기력없음.묽은변.단미안됨.털때탐.,,","Mix","중소도시","수컷","예",3,3.5,"검",0,1,-1,1,0
"백내장.눈곱심함.우안혼탁/위축.외이염.진드기.좌안각막손상/각결막염.피부질환.양뒷발며느리발톱.소심함.,,","Toy","중소도시","수컷","예",11,2.4,"흰갈검",1,0,-1,1,-1
"초록바탕+노란줄무늬목줄.양귀접힘.눈곱약간.활발함.사람좋아함.낑낑거림.단미안됨.털상태양호.,,","Mix","소도시","수컷","아니오",1,3.5,"흰갈검",1,1,-1,0,0
"순하고 사람을 잘 따름,,","Miscellaneous","거대도시","수컷","아니오",5,10.6,"흰",0,1,0,0,1
"갈색 목걸이 착용,여위어 있슴,,","Mix","중소도시","암컷","아니오",1,7,"갈",0,0,-1,0,-1
"입주변,발 갈변,왼쪽가슴 혹있음,,","Toy","대도시","수컷","예",4,4,"흰",0,0,-1,1,-1
"양호한것으로 사료되며,사람을 따르는 편임,심장사상충검사(결과-),종합백신(DHPPL+CV)6/1,","Herding","중소도시","암컷","아니오",5,12,"흰갈검",1,1,-1,1,0
"중성화되었고,의심이 많아 케이지에서꼼짝도안하고 주위만 살핌,종합백신접종(DHPPL+C.V)5/26.심장사상충검사(음성).광견병백신주사,","Non-Sporting","중소도시","수컷","예",5,5.2,"검",1,1,-1,0,0
"털상태 불량,,","Mix","중소도시","수컷","아니오",4,6,"흰갈",0,0,-1,1,-1
"금정 1-78,예민함,파란색목줄,,","Mix","중소도시","수컷","아니오",3,20,"갈",0,0,-1,0,-1
"눈곱.눈물자국.코검정.양뒷발며느리발톱.사람따름.활발함.단미안됨.털상태양호.,,","Terrier","대도시","수컷","예",6,3.7,"갈검",0,1,-1,0,0
"분홍하네스.눈물자국.눈곱약간.배꼽탈장.미용한지얼마안된듯.사람따름.활발함.단미안됨.털상태양호.,,","Toy","대도시","수컷","아니오",2,4.2,"흰",1,1,-1,1,0
"초크체인/하늘+노랑 리드줄/남색 옷.눈곱약간.얌전함.소심함.식욕없음.,,","Mix","대도시","수컷","아니오",4,6.6,"흰갈",0,1,-1,0,0
"눈곱.피부질환/탈모.양슬개골이상으로 양후지파행.사람따름.얌전함.여윔.거품토.고령.,,","Toy","중소도시","수컷","아니오",9,1.6,"흰",1,1,-1,1,0
"흰바탕+주황줄무늬옷/주황목줄/검정리드줄.눈물자국.코검정.입주변털살짝변색.양슬개골.피부질환.,,","Toy","중소도시","수컷","예",8,2.5,"흰",1,0,-1,1,-1
"쇠사슬목걸이. 양귀쫑긋. 코검정. 겁많음/움찔거림/소심/도망다녀서 칩유무확인불가.,,","Mix","중소도시","수컷","아니오",2,15,"갈검",1,0,-1,0,-1
"연한 베이지색후드티/노란바탕+그림목걸이.영구치자라는중.소심.얌전함.사람따름.단미안됨.털상태양호.,,","Mix","중소도시","수컷","아니오",1,5.5,"검",1,1,-1,0,0
"새끼 강아지,눈밑상처있음,,","Mix","중소도시","수컷","예",1,3,"갈",0,0,-1,1,-1
"새끼강아지,순함,,","Mix","중소도시","수컷","아니오",1,3,"흰검",0,1,0,0,1
"새끼 강아지,겁이많고 약간경계,,","Mix","중소도시","수컷","아니오",1,3,"갈검",0,0,-1,0,-1
"생후 약40일,야산에서 구조,진드기 많음(외부기생충 도포),,","Mix","중소도시","암컷","아니오",1,1.7,"흰",0,0,-1,1,-1
"생후 약40일,야산에서 구조,진드기 많음(외부기생충 도포),,","Mix","중소도시","암컷","아니오",1,2.1,"흰",0,0,-1,1,-1
"생후 약40일,야산에서 구조,진드기 많음(외부기생충 도포),,","Mix","중소도시","수컷","아니오",1,2,"흰",0,0,-1,1,-1
"생후 약40일,야산에서 구조,진드기 많음(외부기생충 도포),,","Mix","중소도시","수컷","아니오",1,2,"흰",1,0,-1,1,-1
"생후 약40일,야산에서 구조,진드기 많음(외부기생충 도포),,","Mix","중소도시","수컷","아니오",1,2,"흰",0,0,-1,1,-1
"똘똘함,,","Mix","중소도시","수컷","아니오",1,4.3,"흰갈검",1,1,0,0,1
"혜광사 절 마당에서 배회, 겁이 많고 사람에 대한 경계를 함,,","Mix","중소도시","수컷","아니오",3,13,"흰갈",1,0,-1,0,-1
"진도믹스, 생후 5개월, 목태를 하고있고 착하고 얌전함,,","Miscellaneous","중소도시","수컷","아니오",1,3,"흰",1,1,0,0,1
"심장사상충 감염. 구조자가 임시보호중,,","Mix","소도시","수컷","아니오",4,5.3,"갈검",1,0,-1,1,-1
"사람을따름.,,","Mix","소도시","암컷","아니오",1,1,"흰",0,1,0,0,1
"사람을따름.,,","Mix","소도시","암컷","아니오",1,1,"검",1,1,0,0,1
"교통사고 추정.,,","Mix","소도시","수컷","아니오",4,7,"갈",0,0,-1,0,-1
"사람을 잘따름,,","Toy","중소도시","수컷","예",3,3.5,"흰",1,1,0,0,1
"사람에 대한 거부감이 많고 공격성이 강함,,","Miscellaneous","소도시","수컷","아니오",7,18,"갈",0,0,-1,0,-1
"온순,,","Non-Sporting","중소도시","암컷","아니오",7,10,"흰",0,1,0,0,1
"온순,,","Mix","중소도시","수컷","아니오",7,15,"흰",0,1,0,0,1
"온순,,","Mix","중소도시","암컷","아니오",4,10,"갈",0,1,0,0,1
"왼쪽 눈 실명/온순한 성격,,","Toy","중소도시","수컷","예",3,5.5,"흰",1,1,-1,1,0
"3개월령전후/온순하고 사람을 잘 따름,,","Mix","중소도시","암컷","아니오",1,2.8,"흰갈",1,1,0,0,1
"사람을 경계함,,","Mix","중소도시","암컷","아니오",1,2,"흰갈",0,0,-1,0,-1
"사람을 잘 따름,,","Mix","중소도시","수컷","아니오",3,10,"흰갈",0,1,0,0,1
" 진드기 피부질환,,","Non-Sporting","중소도시","암컷","아니오",3,5,"갈",0,0,-1,1,-1
"형광색 목걸이 착용. 교통사고 상태. 현장 도착 시 이미 폐사 상태,,","Mix","대도시","암컷","아니오",2,10,"갈",0,0,-1,0,-1
"눈이 충혈되어있고 온순함,,","Hound","중소도시","수컷","아니오",5,25,"흰검",1,1,-1,1,0
"오른쪽 허벅지가 찢어짐,,","Non-Sporting","중소도시","수컷","아니오",5,7,"갈",0,0,-1,1,-1
"순함, 옴진드기가 온 몸에 퍼짐, 피부병 매우 심함,,","Non-Sporting","중소도시","수컷","아니오",6,5,"갈",0,1,-1,1,0
"순하고 사람 좋아함, 쇠리드줄이 끊어져있었음.,,","Miscellaneous","중소도시","수컷","아니오",4,14,"흰",1,1,0,0,1
"순하고 사람을잘따름.,,","Mix","소도시","암컷","아니오",1,3,"흰검",1,1,0,0,1
"순하고 사람을잘따름.,,","Mix","소도시","암컷","아니오",1,3,"흰갈",1,1,0,0,1
"순하고 사람을잘따름,,","Mix","소도시","암컷","아니오",1,3,"흰검",1,1,0,0,1
"매우온순,,","Mix","중소도시","암컷","아니오",1,3,"흰",0,1,0,0,1
"매우온순,,","Mix","중소도시","암컷","아니오",1,2.75,"흰",0,1,0,0,1
"매우온순,,","Mix","중소도시","암컷","아니오",1,2.5,"흰",0,1,0,0,1
"매우온순,,","Mix","중소도시","암컷","아니오",1,2.35,"흰갈",0,1,0,0,1
"5-55, 칩없음, 올무에 걸림, 기력없음, 예후 불량,,","Mix","중소도시","수컷","아니오",4,30,"흰",0,0,-1,1,-1
"순함,,","Mix","대도시","암컷","아니오",1,6.25,"흰",0,1,0,0,1
"순함,,","Mix","대도시","암컷","아니오",1,6.23,"검",1,1,0,0,1
"전신 모낭충증,,","Mix","대도시","암컷","아니오",1,5.85,"갈",0,0,-1,1,-1
"진도개에 의한 피부교상 / 우측견갑골 피하피부 봉합수술 조치,,","Miscellaneous","중소도시","암컷","아니오",3,6,"흰갈",0,0,-1,1,-1
"체인 목줄 착용. 온순함,,","Mix","중소도시","암컷","아니오",4,8.4,"갈",1,1,0,0,1
"사람을 잘따르고 순합,,","Sporting","중소도시","수컷","아니오",5,30,"갈",1,1,0,0,1
"심하게 긴장함,,","Miscellaneous","중소도시","수컷","아니오",3,7.7,"흰갈",1,0,-1,0,-1
"  귀여움,,","Mix","중소도시","수컷","아니오",2,20,"흰",1,1,0,0,1
"순함,,","Non-Sporting","중소도시","수컷","아니오",12,5,"갈",0,1,0,0,1
"피부병,,","Non-Sporting","중소도시","암컷","아니오",14,4.3,"갈",0,0,-1,1,-1
"피부병, 호흡기, 털엄김.냄세심함,,","Mix","중소도시","수컷","아니오",9,15,"흰",0,0,-1,1,-1
"순함,,","Non-Sporting","중소도시","암컷","아니오",3,4,"갈",1,1,0,0,1
"사람친화적. 하네스 착용 상태로 발견. 유치 있음.,,","Non-Sporting","대도시","수컷","예",1,5.4,"흰",1,1,0,0,1
"피부병, 안구건조증, 염증, 빨간색 몸줄/리더줄 착용.,,","Toy","대도시","수컷","예",9,5.5,"흰갈",1,0,-1,1,-1
"집나온지 꽤되어보임,입질,,","Toy","중소도시","수컷","아니오",2,3.94,"흰",1,0,-1,1,-1
"온쪽눈각막손상후 안구위축추정됨,,","Non-Sporting","중소도시","수컷","아니오",13,3,"갈",0,0,-1,1,-1
"착함,순함,예쁨,말티푸추정,머리끈을 제가 해줌,,","Toy","대도시","암컷","아니오",6,3.3,"흰",1,1,0,0,1
"활달함  하늘색 옷 착용상태로 발견,010 5537 9287,","Non-Sporting","중소도시","수컷","예",6,3.5,"흰",1,1,0,0,1
"애교많고 사람잘떠름,,","Mix","대도시","암컷","아니오",1,2,"갈검",1,1,0,0,1
"피부안좋음,,","Mix","중소도시","암컷","아니오",1,2,"갈",1,0,-1,0,-1
"활발함,,","Mix","대도시","수컷","아니오",2,15,"갈검",0,1,0,0,1
" 뒷다리 골절 및 골반 변위 하반신 일측 마비,,","Mix","중소도시","수컷","아니오",2,4,"갈",0,0,-1,1,-1
"양쪽귀 갈색,사나움,,","Mix","중소도시","수컷","아니오",1,4,"갈",0,0,-1,0,-1
"3개월령 추정, 왼쪽 앞발 괴사, 순함.,,","Mix","중소도시","암컷","아니오",1,2,"흰",1,1,-1,1,0
"치아손실이심하며구취있고미용되어있으며안구혼탁및선회증세보이고있음,,","Non-Sporting","중소도시","수컷","예",19,2.7,"흰",0,0,-1,0,-1
"순하고 친화적임, 성대수술,,","Miscellaneous","중소도시","암컷","아니오",3,9,"흰",0,1,-1,1,0
"온순함 ,,","Miscellaneous","중소도시","암컷","아니오",2,7,"흰",1,1,0,0,1
"겁이많고, 경계가 심함,,","Mix","중소도시","암컷","아니오",1,2.3,"흰",0,0,-1,0,-1
"사람잘따름,,","Hound","대도시","암컷","아니오",2,3,"갈검",1,1,0,0,1
"생후50일정도 피부병이걸려있음,,","Mix","중소도시","수컷","아니오",1,3,"흰",0,0,-1,1,-1
"생후50일정도 피부병에걸려있음,,","Mix","중소도시","수컷","아니오",1,3,"흰",0,0,-1,1,-1
"생후50일정도 피부병이걸려있음,,","Mix","중소도시","수컷","아니오",1,3,"흰",1,0,-1,1,-1
"생후45일정도 이쁘게생겼음,,","Mix","중소도시","암컷","아니오",1,2,"갈",1,1,0,0,1
"537호(관리) 459호(공고) 6개월령. 도로중앙에 개가 다쳐 누워있다고 신고됨.,,","Mix","중소도시","수컷","아니오",1,3,"흰갈",1,0,-1,1,-1
"눈곱.엉덩이쪽 털 살짝 빠짐(털갈이중인듯).겁많음.으르렁거림.경계.움찔거림.소리지름.단미안됨.털때탐.,,","Mix","중소도시","수컷","아니오",2,12,"검",0,0,-1,0,-1
"빨간바탕+초록줄무늬목줄.눈물자국/눈곱 약간.오른앞다리안쪽상처.사람따르는듯하나돌변.진드기오염.,,","Mix","중소도시","수컷","아니오",6,17.9,"흰갈",0,1,-1,1,0
"백내장.양귀쫑긋.기력없음.구/비강출혈.탈장의심/출혈/항문주변탈모.도착전폐사.,,","Mix","소도시","수컷","아니오",11,30,"갈",0,0,-1,1,-1
"남색하네스/리드줄.약/사료/간식 함께옴.눈곱약간.꼬리말림.오른송곳니치석더심함.사람좋아함.얌전함.,,","Mix","중소도시","수컷","아니오",5,7.3,"흰갈",0,1,-1,0,0
"경계심/파란색 목테 착용/눈꼽이 많이 낌,,","Mix","중소도시","수컷","아니오",5,5.8,"흰갈",0,0,-1,0,-1
"엄마폐사,산개 새끼5마리입소,예민함,귀여움2달추정,,","Mix","대도시","수컷","아니오",1,2.5,"갈",0,1,-1,0,0
"엄마폐사,산개 새끼5마리입소,예민함,귀여움2달추정,,","Mix","대도시","암컷","아니오",1,1.8,"흰",0,1,-1,0,0
"엄마폐사,산개 새끼5마리입소,예민함,귀여움2달추정,,","Mix","대도시","암컷","아니오",1,2.2,"흰",0,1,-1,0,0
"엄마폐사,산개 새끼5마리입소,예민함,귀여움,,","Mix","대도시","수컷","아니오",1,3,"흰",0,1,-1,0,0
"온순함.,,","Non-Sporting","중소도시","암컷","아니오",1,2.28,"갈",1,1,0,0,1
"활달하면서 순함,,","Mix","중소도시","수컷","아니오",2,19,"갈검",0,1,0,0,1
"눈꼽 많이 형성,좌측 앞다리 파행/통증(교통사고 의심),,","Mix","중소도시","수컷","아니오",4,13,"갈",0,0,-1,1,-1
"순함,,","Mix","대도시","수컷","아니오",1,1,"흰갈",1,1,0,0,1
"순함,,","Mix","대도시","수컷","아니오",1,1,"흰갈",1,1,0,0,1
"순함,,","Mix","대도시","암컷","아니오",1,1,"흰갈",1,1,0,0,1
"순함,,","Mix","대도시","암컷","아니오",1,1,"흰갈",1,1,0,0,1
"순함,,","Mix","대도시","암컷","아니오",1,1,"흰갈",1,1,0,0,1
"온순한 성격/동배로 추정되는 2마리가 함께 구조됨,,","Mix","중소도시","수컷","아니오",1,2.6,"흰",1,1,0,0,1
"온순한 성격/동배로 추정되는 2마리가 함께 구조됨,,","Mix","중소도시","수컷","아니오",1,2.5,"흰",0,1,0,0,1
"송곳니 유치 그대로 있음. 겁이 엄청 많고 거의 안짖음,,","Toy","대도시","수컷","아니오",2,3,"갈검",1,0,-1,0,-1
"3개월정도로 나이가 어리고 순함,,","Mix","중소도시","수컷","아니오",1,2.5,"갈검",1,1,0,0,1
"교통사고로 다침,,","Mix","소도시","암컷","아니오",4,7.5,"갈",0,0,-1,1,-1
"5-51, 칩없음, 교통사고 추정,,","Mix","중소도시","암컷","아니오",1,6,"흰",1,0,-1,0,-1
"5-49, 칩없음, 귀여움,,","Mix","중소도시","수컷","아니오",1,1.5,"갈",1,1,0,0,1
"순함,,","Mix","중소도시","수컷","아니오",2,15,"검",0,1,0,0,1
"쇠줄달린 파랑색 목줄착용.경계함,,","Mix","대도시","암컷","아니오",3,12,"갈",0,0,-1,0,-1
"쇠줄달린 파랑색 목줄착용.사나움,,","Mix","대도시","수컷","아니오",3,16,"흰",0,0,-1,0,-1
"애교많음,치아깨끗함,사람좋아함,,","Toy","대도시","수컷","아니오",3,5,"갈",1,1,0,0,1
"3개월 추정, 콧물 ,,","Mix","대도시","수컷","아니오",1,3.3,"흰검",1,0,-1,1,-1
"3개월 추정, 콧물,,","Mix","대도시","암컷","아니오",1,3.4,"흰갈",1,0,-1,1,-1
"깨끗하고 순함. 최근미용한것으로 보임,,","Non-Sporting","중소도시","수컷","아니오",3,6.12,"흰",1,1,0,0,1
"검정목줄과 리드줄 착용, 털엉킴 심함,,","Toy","대도시","수컷","아니오",4,5,"흰",0,0,-1,0,-1
"치석없으며미용되어있고빨강색목줄과옷입고있으며온순하나많이짖음,,","Mix","중소도시","암컷","아니오",2,3.3,"갈",1,1,-1,0,0
"털이 많이 엉키고, 항문쪽 이상,,","Non-Sporting","중소도시","암컷","아니오",8,22,"갈",1,0,-1,0,-1
"목줄착용, 사람에게는 순함,,","Miscellaneous","중소도시","수컷","아니오",4,17,"갈",0,1,0,0,1
"빨간목줄, 진드기 많음.,,","Sporting","중소도시","수컷","아니오",7,7.8,"갈",0,0,-1,1,-1
"머리쪽 갈색, 사나움,,","Mix","중소도시","암컷","아니오",3,3.5,"흰검",0,0,-1,0,-1
"온순함 ,,","Miscellaneous","중소도시","수컷","아니오",3,25,"흰",0,1,0,0,1
"사나움 ,,","Mix","중소도시","수컷","아니오",3,15,"흰",0,0,-1,0,-1
"사나움 ,,","Mix","중소도시","암컷","아니오",2,8,"흰갈",0,0,-1,0,-1
"사나움 ,,","Mix","중소도시","암컷","아니오",2,7,"갈",0,0,-1,0,-1
"엄마 젖이 절대 필요함,,","Mix","소도시","수컷","아니오",1,0.5,"갈",0,0,-1,0,-1
"엄마 젖이 절대 필요함,,","Mix","소도시","암컷","아니오",1,0.5,"갈",0,0,-1,0,-1
"엄마 젖이 절대 필요함,,","Mix","소도시","암컷","아니오",1,0.5,"갈",0,0,-1,0,-1
"이유식이 절대 필요함,,","Mix","소도시","암컷","아니오",1,0.5,"갈",0,0,-1,0,-1
"사람의 경계심이 있으나, 대체적으로 건강함,,","Mix","소도시","암컷","아니오",3,4,"갈",0,1,-1,0,0
"(번호 2632) 파란목줄, 안면피부병,,","Mix","중소도시","수컷","아니오",2,5.1,"흰갈",0,0,-1,1,-1
